X_SIR,Y_SIR,GT,K,TH,U,CT,U_K,TH_K,U_TH,MDT,B01,B02,B03,B04,B05,B06,B07,B08,B09,R,G,B,TARGET,UNID,COD
639351.18,7981489.58,0.013655,0.37,4.78,1.62,3.48,6.8,14.42,0.44,1385.72,10928,10540,11286,13455,17175,21927,18431,12569,5095,249,221,248,6,Fm_SB_E,PP4esbe
639476.18,7981489.58,0.030198000000000006,0.10203459449991208,3.51,1.79,2.62,8.93,17.2,0.49,1376.57,9733,9100,8704,8877,15055,15211,11798,8485,5073,238,182,200,6,Fm_SB_E,PP4esbe
639538.68,7981489.58,0.031159,0.10203459449991208,2.88,1.83,2.35,9.53,17.9,0.5,1372.07,10401,9970,9959,11051,15396,20524,16961,11924,5065,249,226,245,6,Fm_SB_E,PP4esbe
639601.18,7981489.58,0.031816000000000004,0.10203459449991208,2.65,1.66,2.13,9.6,17.84,0.51,1367.85,9579,8880,8277,8564,12474,18673,14342,8309,5063,251,241,249,6,Fm_SB_E,PP4esbe
639663.68,7981489.58,0.033645,0.10203459449991208,2.59,1.44,1.98,9.36,17.51,0.51,1364.54,9767,9062,8540,8735,12674,18010,14434,8283,5083,238,166,204,6,Fm_SB_E,PP4esbe
639413.68,7981489.58,0.022781,0.21,4.28,1.66,3.02,7.91,15.84,0.46,1381.0,10218,9694,9201,9781,14437,14722,12426,8427,5076,254,250,253,6,Fm_SB_E,PP4esbe
637601.18,7981427.08,0.030086,0.49,2.69,1.15,2.9,3.52,7.83,0.43,1404.77,11590,11166,10844,11384,14900,20467,17932,12986,5070,190,84,196,6,Fm_SB_E,PP4esbe
637351.18,7981427.08,0.091453,1.32,5.16,2.37,4.52,2.38,6.0,0.41,1397.33,10313,9700,9108,9462,12564,17502,14626,9078,5061,163,80,134,6,Fm_SB_E,PP4esbe
637413.68,7981427.08,0.091008,1.09,4.39,2.04,3.98,2.6,6.39,0.41,1398.46,10517,9931,9661,10418,14286,17642,14734,10696,5069,214,67,154,6,Fm_SB_E,PP4esbe
637476.18,7981427.08,0.07337300000000001,0.85,3.74,1.7,3.5,2.89,6.87,0.42,1400.14,12729,12507,12211,13235,17444,22484,19655,12990,5087,245,164,235,6,Fm_SB_E,PP4esbe
637538.68,7981427.08,0.04748,0.65,3.16,1.38,3.14,3.2,7.37,0.43,1402.24,10621,10162,9505,9710,13362,17738,14580,10008,5081,232,177,241,6,Fm_SB_E,PP4esbe
637726.18,7981427.08,0.011969,0.3,3.05,1.45,2.67,4.32,9.08,0.45,1409.93,12764,12622,12989,14363,17873,23853,21020,13329,5098,254,253,253,6,Fm_SB_E,PP4esbe
637788.68,7981427.08,0.010816,0.18,3.58,1.62,2.62,4.77,9.79,0.46,1412.68,10498,9922,10167,10765,14274,19674,16102,10088,5072,247,209,248,6,Fm_SB_E,PP4esbe
637851.18,7981427.08,0.00853,0.10203459449991208,4.18,1.64,2.59,5.18,10.44,0.48,1415.7,10616,10091,9824,10416,13791,18907,15380,10105,5087,185,87,122,6,Fm_SB_E,PP4esbe
637913.68,7981427.08,0.007609,0.12,4.08,1.71,2.58,5.25,10.47,0.49,1418.46,11025,10553,10551,11422,15691,17557,13809,10191,5090,247,215,248,6,Fm_SB_E,PP4esbe
638976.18,7981427.08,0.031323000000000004,1.23,10.52,3.36,6.16,2.51,9.13,0.28,1409.49,10474,9951,10834,12483,15310,18159,15359,11786,5075,82,11,20,6,Fm_SB_E,PP4esbe
639038.68,7981427.08,0.030216000000000007,1.09,10.02,3.26,6.1,2.89,9.95,0.29,1405.67,10006,9367,9466,10338,13812,16532,13312,8960,5096,238,238,242,6,Fm_SB_E,PP4esbe
639101.18,7981427.08,0.033126,0.98,8.81,2.93,5.79,3.44,10.81,0.3,1402.05,10553,9985,10533,12080,14571,17495,15195,10072,5070,240,192,235,6,Fm_SB_E,PP4esbe
639163.68,7981427.08,0.032510000000000004,0.88,7.26,2.47,5.31,4.11,11.67,0.33,1397.86,10698,10235,10391,11712,16433,18616,14679,10791,5082,247,221,241,6,Fm_SB_E,PP4esbe
639226.18,7981427.08,0.03141,0.71,6.61,2.12,4.76,4.88,12.5,0.36,1393.21,9637,8881,8612,8801,12128,14277,11544,8430,5074,241,171,239,6,Fm_SB_E,PP4esbe
639288.68,7981427.08,0.031597,0.53,6.27,1.86,4.21,5.75,13.4,0.4,1388.88,10676,10326,11094,12885,16017,20805,17643,10204,5088,154,44,187,6,Fm_SB_E,PP4esbe
639351.18,7981427.08,0.02977,0.36,5.99,1.7,3.69,6.69,14.41,0.43,1384.48,10958,10529,10819,11917,15392,20459,17777,12179,5060,251,241,252,6,Fm_SB_E,PP4esbe
639413.68,7981427.08,0.031635,0.2,5.49,1.65,3.23,7.65,15.53,0.46,1379.97,9388,8660,8516,8795,13754,13695,11363,7957,5082,253,233,251,6,Fm_SB_E,PP4esbe
639476.18,7981427.08,0.036014,0.10203459449991208,4.57,1.73,2.84,8.56,16.65,0.48,1375.56,9633,9020,8487,8542,14569,14692,11096,8981,5077,208,110,169,6,Fm_SB_E,PP4esbe
639538.68,7981427.08,0.045401,0.10203459449991208,3.85,1.69,2.53,8.94,16.89,0.5,1370.85,9456,8773,8257,8445,14484,14507,11078,8496,5089,253,251,253,6,Fm_SB_E,PP4esbe
639601.18,7981427.08,0.046042,0.10203459449991208,3.41,1.56,2.28,8.95,16.68,0.51,1366.48,9374,8645,8133,8190,14116,15095,11042,8131,5076,247,233,224,6,Fm_SB_E,PP4esbe
639663.68,7981427.08,0.042078,0.11,3.22,1.38,2.11,8.73,16.38,0.51,1363.11,9594,8817,8417,8319,14058,15854,12236,8528,5068,186,69,68,6,Fm_SB_E,PP4esbe
639413.68,7981364.58,0.043842,0.23,6.89,1.65,3.48,7.23,14.85,0.46,1378.96,10242,9734,9588,10534,14574,17857,15053,10021,5073,251,205,245,6,Fm_SB_E,PP4esbe
637351.18,7981364.58,0.06661,1.68,6.1,2.74,5.05,2.44,6.19,0.4,1398.61,10361,9682,9420,9711,13517,17501,14123,9532,5066,232,141,207,6,Fm_SB_E,PP4esbe
637413.68,7981364.58,0.06565900000000001,1.3,5.18,2.3,4.37,2.74,6.78,0.41,1399.86,11007,10596,10136,10564,13774,18914,17054,11311,5075,183,80,164,6,Fm_SB_E,PP4esbe
637476.18,7981364.58,0.050497,0.93,4.38,1.88,3.75,3.09,7.41,0.41,1401.58,9996,9361,8730,8845,12141,16242,13670,8526,5070,235,226,245,6,Fm_SB_E,PP4esbe
637538.68,7981364.58,0.033165,0.62,3.7,1.51,3.27,3.45,8.01,0.42,1403.72,10871,10349,9829,10278,13862,18641,15499,9758,5078,254,254,253,6,Fm_SB_E,PP4esbe
637601.18,7981364.58,0.024749,0.42,3.2,1.29,2.94,3.79,8.51,0.43,1406.2,12215,11923,11657,12305,16029,21701,18740,11379,5084,214,119,208,6,Fm_SB_E,PP4esbe
